MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS,HWES3_MUL
2018-08-01,CLIENTES PEQUEÑOS,A19,19866.89,MARCA5,0.4262,0.66,22,15.3,1.81,86.567,1719817.07,732986.04,986831.03,1589005.6048028865
2018-09-01,CLIENTES PEQUEÑOS,A19,14471.56,MARCA5,0.1438,0.69,20,15.7,2.01,96.968,1403278.23,201791.41,1201486.82,1271866.9113553555
2018-10-01,CLIENTES PEQUEÑOS,A19,13795.4,MARCA5,0.306,0.69,22,16.7,2.14,43.988,606832.06,185690.61,421141.45,551702.7658516542
2018-11-01,CLIENTES PEQUEÑOS,A19,17320.67,MARCA5,0.2327,0.67,21,18.0,2.29,68.332,1183556.02,275413.49,908142.53,1060758.1285816308
2018-12-01,CLIENTES PEQUEÑOS,A19,16096.75,MARCA5,0.2832,0.67,20,19.6,2.48,54.99,885160.28,250677.39,634482.89,791695.6739148654
2019-01-01,CLIENTES PEQUEÑOS,A19,15576.45,MARCA5,0.3075,0.65,22,22.2,0.06,38.416,598384.9,184003.36,414381.54,551068.3105655223
2019-02-01,CLIENTES PEQUEÑOS,A19,15383.99,MARCA5,0.267,0.66,20,23.0,0.2,55.859,859334.3,229442.26,629892.04,815303.3620913468
2019-03-01,CLIENTES PEQUEÑOS,A19,16506.38,MARCA5,0.223,0.66,21,22.5,0.88,61.585,1016545.41,226689.63,789855.78,1003825.2813306567
2019-04-01,CLIENTES PEQUEÑOS,A19,15762.52,MARCA5,0.235,0.66,20,20.9,1.1,63.814,1005869.45,236379.32,769490.13,982116.1349902019
2019-05-01,CLIENTES PEQUEÑOS,A19,16061.67,MARCA5,0.2509,0.67,22,18.5,1.19,80.725,1296578.31,325311.5,971266.81,1250363.2404289325
2019-06-01,CLIENTES PEQUEÑOS,A19,15235.66,MARCA5,0.3701,0.67,20,16.4,1.13,49.523,754515.59,279246.22,475269.37,725156.9771714126
2019-07-01,CLIENTES PEQUEÑOS,A19,16694.86,MARCA5,0.2633,0.67,22,15.7,1.36,65.322,1090541.64,287139.61,803402.03,930506.8712841942
2019-08-01,CLIENTES PEQUEÑOS,A19,16427.22,MARCA5,0.3186,0.65,21,15.3,1.48,45.105,740949.76,236066.59,504883.17,1318275.326959426
2019-09-01,CLIENTES PEQUEÑOS,A19,16215.24,MARCA5,0.2802,0.66,21,15.7,1.51,66.033,1070740.94,300021.61,770719.33,1033376.8815859447
2019-10-01,CLIENTES PEQUEÑOS,A19,16224.11,MARCA5,0.3294,0.66,22,16.7,1.65,48.532,787388.51,259365.78,528022.73,447146.16218758305
2019-11-01,CLIENTES PEQUEÑOS,A19,15801.37,MARCA5,0.3339,0.65,20,18.0,1.76,55.879,882964.75,294821.93,588142.82,883156.5230463897
2019-12-01,CLIENTES PEQUEÑOS,A19,16645.83,MARCA5,0.3165,0.66,21,19.6,1.88,53.194,885458.28,280247.55,605210.73,656458.1846995839
2020-01-01,CLIENTES PEQUEÑOS,A19,17425.16,MARCA5,0.378,0.65,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A19,15603.9,MARCA5,0.2942,0.64,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A19,15815.01,MARCA5,0.2825,0.63,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A19,17425.16,MARCA5,0.378,0.65,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A19,15603.9,MARCA5,0.2942,0.64,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A19,15815.01,MARCA5,0.2825,0.63,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A20,12020.12,MARCA1,0.2493,0.61,22,22.2,0.18,35.717,429322.63,107030.13,322292.5,513199.9343512457
2018-02-01,CLIENTES PEQUEÑOS,A20,11232.34,MARCA1,0.2626,0.61,20,23.0,0.48,59.564,669043.1,175690.72,493352.38,659302.4742023763
2018-03-01,CLIENTES PEQUEÑOS,A20,12307.8,MARCA1,0.2386,0.61,20,22.5,0.97,92.445,1137794.57,271477.78,866316.79,962605.5907738046
2018-04-01,CLIENTES PEQUEÑOS,A20,12093.98,MARCA1,0.267,0.61,21,20.9,0.84,64.961,785637.03,209765.09,575871.94,698552.4327089102
2018-05-01,CLIENTES PEQUEÑOS,A20,11838.31,MARCA1,0.2513,0.62,22,18.5,0.88,83.142,984260.77,247344.73,736916.04,683766.0859259771
2018-06-01,CLIENTES PEQUEÑOS,A20,11923.43,MARCA1,0.2262,0.62,20,16.4,1.24,47.641,568044.13,128491.58,439552.55,920675.8459550698
2018-07-01,CLIENTES PEQUEÑOS,A20,11808.52,MARCA1,0.2417,0.63,22,15.7,1.64,83.198,982445.25,237457.02,744988.23,909478.1786609668
2018-08-01,CLIENTES PEQUEÑOS,A20,11485.16,MARCA1,0.2483,0.61,22,15.3,1.81,78.641,903204.47,224265.67,678938.8,828271.8198624807
2018-09-01,CLIENTES PEQUEÑOS,A20,12302.08,MARCA1,0.2319,0.62,20,15.7,2.01,83.932,1032538.18,239445.6,793092.58,952813.255689782
2018-10-01,CLIENTES PEQUEÑOS,A20,10215.37,MARCA1,0.3336,0.61,22,16.7,2.14,54.077,552416.56,184286.16,368130.4,515256.24788353243
2018-11-01,CLIENTES PEQUEÑOS,A20,12772.92,MARCA1,0.2525,0.61,21,18.0,2.29,74.104,946524.46,238997.43,707527.03,897599.5771689441
2018-12-01,CLIENTES PEQUEÑOS,A20,12349.94,MARCA1,0.3041,0.6,20,19.6,2.48,55.98,691349.64,210239.43,481110.21,651382.9415310334
2019-01-01,CLIENTES PEQUEÑOS,A20,11491.02,MARCA1,0.3016,0.59,22,22.2,0.06,42.324,486345.93,146681.93,339664.0,454796.9002828207
2019-02-01,CLIENTES PEQUEÑOS,A20,10925.01,MARCA1,0.262,0.59,20,23.0,0.2,56.746,619950.62,162427.06,457523.56,590664.0923469585
2019-03-01,CLIENTES PEQUEÑOS,A20,12444.71,MARCA1,0.2653,0.58,21,22.5,0.88,72.562,903013.05,239569.36,663443.69,864916.9805304297
2019-04-01,CLIENTES PEQUEÑOS,A20,12345.27,MARCA1,0.2776,0.6,20,20.9,1.1,52.978,654027.71,181558.09,472469.62,624988.1684811492
2019-05-01,CLIENTES PEQUEÑOS,A20,11938.87,MARCA1,0.2924,0.61,22,18.5,1.19,53.836,642741.01,187937.47,454803.54,610560.758067368
2019-06-01,CLIENTES PEQUEÑOS,A20,11844.57,MARCA1,0.2811,0.62,20,16.4,1.13,72.014,852974.86,239771.23,613203.63,809855.2901488491
2019-07-01,CLIENTES PEQUEÑOS,A20,11906.84,MARCA1,0.2818,0.63,22,15.7,1.36,55.992,666687.79,187872.62,478815.17,815354.9258546979
2019-08-01,CLIENTES PEQUEÑOS,A20,11908.52,MARCA1,0.257,0.61,21,15.3,1.48,60.981,726193.46,186631.72,539561.74,735303.2825697521
2019-09-01,CLIENTES PEQUEÑOS,A20,11843.19,MARCA1,0.2835,0.61,21,15.7,1.51,80.218,950037.02,269335.5,680701.52,842905.0361147205
2019-10-01,CLIENTES PEQUEÑOS,A20,11871.95,MARCA1,0.3528,0.61,22,16.7,1.65,42.751,507537.73,179059.31,328478.42,456940.55053570354
2019-11-01,CLIENTES PEQUEÑOS,A20,11856.94,MARCA1,0.3006,0.6,20,18.0,1.76,78.54,931244.07,279931.97,651312.1,797862.465840431
2019-12-01,CLIENTES PEQUEÑOS,A20,11902.29,MARCA1,0.3352,0.61,21,19.6,1.88,46.81,557146.19,186755.4,370390.79,582187.8881520991
2020-01-01,CLIENTES PEQUEÑOS,A20,12418.8,MARCA1,0.4431,0.61,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A20,11556.79,MARCA1,0.3614,0.58,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A20,10749.63,MARCA1,0.3324,0.57,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A20,12418.8,MARCA1,0.4431,0.61,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A20,11556.79,MARCA1,0.3614,0.58,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A20,10749.63,MARCA1,0.3324,0.57,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A21,8875.43,MARCA1,0.2813,0.66,22,22.2,0.18,51.743,459241.37,129184.6,330056.77,584115.6553370343
2018-02-01,CLIENTES PEQUEÑOS,A21,8401.41,MARCA1,0.2403,0.64,20,23.0,0.48,121.461,1020443.66,245212.61,775231.05,985136.9038786655
2018-03-01,CLIENTES PEQUEÑOS,A21,9070.67,MARCA1,0.2722,0.65,20,22.5,0.97,129.612,1175667.68,320016.74,855650.94,1102899.145327853
2018-04-01,CLIENTES PEQUEÑOS,A21,9184.78,MARCA1,0.2953,0.66,21,20.9,0.84,67.851,623196.51,184029.93,439166.58,705598.6665271191
2018-05-01,CLIENTES PEQUEÑOS,A21,8635.31,MARCA1,0.2654,0.67,22,18.5,0.88,133.018,1148651.67,304852.15,843799.52,1157278.4862063897
2018-06-01,CLIENTES PEQUEÑOS,A21,9121.2,MARCA1,0.2501,0.66,20,16.4,1.24,91.545,835000.25,208833.56,626166.69,923302.5092743956
2018-07-01,CLIENTES PEQUEÑOS,A21,8823.94,MARCA1,0.2416,0.67,22,15.7,1.64,123.648,1091062.53,263600.71,827461.82,1056629.23632296
2018-08-01,CLIENTES PEQUEÑOS,A21,8289.11,MARCA1,0.2285,0.66,22,15.3,1.81,132.0,1094162.52,250016.14,844146.38,1053856.1478155486
2018-09-01,CLIENTES PEQUEÑOS,A21,9704.02,MARCA1,0.2042,0.66,20,15.7,2.01,116.232,1127917.65,230320.78,897596.87,1089872.7716836035
2018-10-01,CLIENTES PEQUEÑOS,A21,6955.38,MARCA1,0.2802,0.67,22,16.7,2.14,93.245,648554.41,181724.95,466829.46,625877.682099374
2018-11-01,CLIENTES PEQUEÑOS,A21,10535.5,MARCA1,0.2501,0.66,21,18.0,2.29,105.442,1110884.19,277832.14,833052.05,1067140.5998305515
2018-12-01,CLIENTES PEQUEÑOS,A21,9148.23,MARCA1,0.249,0.65,20,19.6,2.48,122.506,1120713.06,279057.55,841655.51,1071898.6811622872
2019-01-01,CLIENTES PEQUEÑOS,A21,8968.41,MARCA1,0.2673,0.65,22,22.2,0.06,66.595,597251.26,159645.26,437606.0,572902.091314328
2019-02-01,CLIENTES PEQUEÑOS,A21,8494.89,MARCA1,0.249,0.65,20,23.0,0.2,118.501,1006652.96,250656.59,755996.37,976572.861561654
2019-03-01,CLIENTES PEQUEÑOS,A21,9636.73,MARCA1,0.2387,0.66,21,22.5,0.88,116.176,1119556.74,267238.19,852318.55,1093356.0091929496
2019-04-01,CLIENTES PEQUEÑOS,A21,8948.5,MARCA1,0.2851,0.64,20,20.9,1.1,79.533,711701.05,202905.97,508795.08,698417.999943264
2019-05-01,CLIENTES PEQUEÑOS,A21,9056.45,MARCA1,0.2442,0.64,22,18.5,1.19,129.396,1171868.4,286170.26,885698.14,1152275.0231940101
2019-06-01,CLIENTES PEQUEÑOS,A21,9025.83,MARCA1,0.3072,0.66,20,16.4,1.13,102.471,924885.83,284124.93,640760.9,920609.1836939647
2019-07-01,CLIENTES PEQUEÑOS,A21,9009.94,MARCA1,0.26,0.66,22,15.7,1.36,105.47,950278.37,247072.38,703205.99,1058472.427749549
2019-08-01,CLIENTES PEQUEÑOS,A21,9045.03,MARCA1,0.2582,0.66,21,15.3,1.48,109.453,990005.67,255619.46,734386.21,1050355.4519198816
2019-09-01,CLIENTES PEQUEÑOS,A21,9020.3,MARCA1,0.2236,0.66,21,15.7,1.51,120.336,1085466.82,242710.38,842756.44,1082302.6570117772
2019-10-01,CLIENTES PEQUEÑOS,A21,9223.13,MARCA1,0.3763,0.64,22,16.7,1.65,62.974,580817.39,218561.58,362255.81,620834.4447534534
2019-11-01,CLIENTES PEQUEÑOS,A21,9222.8,MARCA1,0.2854,0.64,20,18.0,1.76,122.614,1130844.4,322742.99,808101.41,1054252.672797129
2019-12-01,CLIENTES PEQUEÑOS,A21,9233.12,MARCA1,0.296,0.66,21,19.6,1.88,88.797,819873.36,242682.51,577190.85,1060364.7830683072
2020-01-01,CLIENTES PEQUEÑOS,A21,9484.95,MARCA1,0.3312,0.66,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A21,9001.43,MARCA1,0.2693,0.65,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A21,8750.97,MARCA1,0.2366,0.63,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A21,9484.95,MARCA1,0.3312,0.66,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A21,9001.43,MARCA1,0.2693,0.65,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A21,8750.97,MARCA1,0.2366,0.63,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A22,17406.87,MARCA1,0.2312,0.44,22,22.2,0.18,16.233,282565.72,65329.19,217236.53,331660.64269068127
2018-02-01,CLIENTES PEQUEÑOS,A22,17069.58,MARCA1,0.2184,0.4,20,23.0,0.48,39.033,666276.92,145514.88,520762.04,820468.1206875276
2018-03-01,CLIENTES PEQUEÑOS,A22,17574.58,MARCA1,0.2379,0.4,20,22.5,0.97,38.608,678519.38,161419.76,517099.62,608478.0568006755
2018-04-01,CLIENTES PEQUEÑOS,A22,17219.93,MARCA1,0.2275,0.4,21,20.9,0.84,40.638,699783.52,159200.75,540582.77,330097.45370050624
2018-05-01,CLIENTES PEQUEÑOS,A22,17360.72,MARCA1,0.2687,0.41,22,18.5,0.88,28.526,495231.9,133068.81,362163.09,613771.0676483095
2018-06-01,CLIENTES PEQUEÑOS,A22,18610.4,MARCA1,0.288,0.39,20,16.4,1.24,40.549,754633.11,217334.34,537298.77,714994.4498900998
2018-07-01,CLIENTES PEQUEÑOS,A22,17496.13,MARCA1,0.2248,0.39,22,15.7,1.64,38.447,672673.71,151217.05,521456.66,636700.8676246172
2018-08-01,CLIENTES PEQUEÑOS,A22,17004.35,MARCA1,0.2122,0.39,22,15.3,1.81,60.057,1021230.25,216705.06,804525.19,947985.0675810016
2018-09-01,CLIENTES PEQUEÑOS,A22,18040.83,MARCA1,0.2114,0.38,20,15.7,2.01,37.73,680680.52,143895.86,536784.66,626805.7539345124
2018-10-01,CLIENTES PEQUEÑOS,A22,12853.11,MARCA1,0.2737,0.39,22,16.7,2.14,30.21,388292.45,106275.64,282016.81,366313.08425709984
2018-11-01,CLIENTES PEQUEÑOS,A22,26204.38,MARCA1,0.2323,0.4,21,18.0,2.29,13.985,366468.25,85130.57,281337.68,349568.20277721656
2018-12-01,CLIENTES PEQUEÑOS,A22,17658.16,MARCA1,0.2297,0.38,20,19.6,2.48,44.495,785699.83,180475.25,605224.58,741896.4952863365
2019-01-01,CLIENTES PEQUEÑOS,A22,17339.46,MARCA1,0.2362,0.34,22,22.2,0.06,17.231,298776.24,70570.95,228205.29,283421.84195995145
2019-02-01,CLIENTES PEQUEÑOS,A22,17257.86,MARCA1,0.246,0.34,20,23.0,0.2,42.173,727815.73,179042.67,548773.06,708442.6296126035
2019-03-01,CLIENTES PEQUEÑOS,A22,17633.73,MARCA1,0.2392,0.35,21,22.5,0.88,30.468,537264.49,128513.67,408750.82,531365.5263562183
2019-04-01,CLIENTES PEQUEÑOS,A22,16870.09,MARCA1,0.2756,0.37,20,20.9,1.1,17.535,295817.03,81527.17,214289.86,287772.50692884857
2019-05-01,CLIENTES PEQUEÑOS,A22,17069.17,MARCA1,0.2519,0.38,22,18.5,1.19,31.9,544506.52,137161.19,407345.33,512754.67574987916
2019-06-01,CLIENTES PEQUEÑOS,A22,17142.62,MARCA1,0.2416,0.39,20,16.4,1.13,37.84,648676.74,156720.3,491956.44,604144.784941668
2019-07-01,CLIENTES PEQUEÑOS,A22,16944.02,MARCA1,0.2265,0.41,22,15.7,1.36,30.946,524349.64,118765.19,405584.45,538949.7524282726
2019-08-01,CLIENTES PEQUEÑOS,A22,17236.32,MARCA1,0.2312,0.42,21,15.3,1.48,36.839,634968.79,146804.78,488164.01,800473.4713040347
2019-09-01,CLIENTES PEQUEÑOS,A22,16854.35,MARCA1,0.1658,0.4,21,15.7,1.51,39.526,666185.04,110453.48,555731.56,523458.9674309839
2019-10-01,CLIENTES PEQUEÑOS,A22,17281.28,MARCA1,0.221,0.38,22,16.7,1.65,24.198,418172.41,92416.1,325756.31,308444.4016366015
2019-11-01,CLIENTES PEQUEÑOS,A22,16945.22,MARCA1,0.2158,0.37,20,18.0,1.76,33.401,565987.29,122140.06,443847.23,298217.0145971632
2019-12-01,CLIENTES PEQUEÑOS,A22,17068.02,MARCA1,0.2172,0.36,21,19.6,1.88,32.675,557697.55,121131.91,436565.64,656286.345926497
2020-01-01,CLIENTES PEQUEÑOS,A22,16799.63,MARCA1,0.2045,0.37,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A22,17157.81,MARCA1,0.1965,0.36,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A22,16789.52,MARCA1,0.1711,0.33,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A22,16799.63,MARCA1,0.2045,0.37,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A22,17157.81,MARCA1,0.1965,0.36,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A22,16789.52,MARCA1,0.1711,0.33,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A23,12684.89,MARCA6,0.3009,0.71,22,22.2,0.18,55.463,703542.05,211695.8,491846.25,560832.6131671383
2018-02-01,CLIENTES PEQUEÑOS,A23,12354.49,MARCA6,0.276,0.73,20,23.0,0.48,91.742,1133425.62,312825.47,820600.15,1022019.9290758279
2018-03-01,CLIENTES PEQUEÑOS,A23,13024.49,MARCA6,0.2851,0.73,20,22.5,0.97,78.026,1016248.86,289732.55,726516.31,1355796.2465589151
2018-04-01,CLIENTES PEQUEÑOS,A23,12675.26,MARCA6,-0.0204,0.72,21,20.9,0.84,82.274,1042844.34,-21274.02,1064118.36,865293.7375282921
2018-05-01,CLIENTES PEQUEÑOS,A23,12709.14,MARCA6,0.3091,0.72,22,18.5,0.88,89.331,1135320.19,350927.47,784392.72,1550000.8589980416
2018-06-01,CLIENTES PEQUEÑOS,A23,12963.9,MARCA6,0.3361,0.7,20,16.4,1.24,78.717,1020479.32,342983.1,677496.22,1385508.122988051
2018-07-01,CLIENTES PEQUEÑOS,A23,12646.57,MARCA6,0.3501,0.7,22,15.7,1.64,93.285,1179735.28,413025.32,766709.96,1211019.5884331316
2018-08-01,CLIENTES PEQUEÑOS,A23,12460.56,MARCA6,0.3141,0.71,22,15.3,1.81,91.24,1136901.49,357100.76,779800.73,1180070.9737726403
2018-09-01,CLIENTES PEQUEÑOS,A23,12725.42,MARCA6,0.2948,0.72,20,15.7,2.01,127.152,1618062.6,477004.85,1141057.75,1665671.70759212
2018-10-01,CLIENTES PEQUEÑOS,A23,11245.41,MARCA6,0.2909,0.73,22,16.7,2.14,95.87,1078097.46,313618.55,764478.91,1104680.6420282573
2018-11-01,CLIENTES PEQUEÑOS,A23,13822.8,MARCA6,0.2559,0.73,21,18.0,2.29,82.647,1142412.95,292343.47,850069.48,1163501.1353262367
2018-12-01,CLIENTES PEQUEÑOS,A23,13177.84,MARCA6,0.171,0.73,20,19.6,2.48,115.141,1517309.68,259459.96,1257849.72,1507873.3922816252
2019-01-01,CLIENTES PEQUEÑOS,A23,12408.65,MARCA6,0.4143,0.73,22,22.2,0.06,50.469,626252.16,259456.27,366795.89,620455.2867121825
2019-02-01,CLIENTES PEQUEÑOS,A23,12103.32,MARCA6,0.3762,0.72,20,23.0,0.2,90.514,1095519.91,412134.59,683385.32,1092784.0610828924
2019-03-01,CLIENTES PEQUEÑOS,A23,13295.7,MARCA6,0.3158,0.71,21,22.5,0.88,107.143,1424541.19,449870.11,974671.08,1420481.7739494776
2019-04-01,CLIENTES PEQUEÑOS,A23,12712.24,MARCA6,0.2239,0.71,20,20.9,1.1,72.654,923595.08,206792.94,716802.14,927814.7144303613
2019-05-01,CLIENTES PEQUEÑOS,A23,12760.43,MARCA6,0.2968,0.71,22,18.5,1.19,124.819,1592744.11,472726.45,1120017.66,1611118.120502414
2019-06-01,CLIENTES PEQUEÑOS,A23,12504.33,MARCA6,0.4393,0.71,20,16.4,1.13,116.034,1450927.43,637392.42,813535.01,1475211.8632746912
2019-07-01,CLIENTES PEQUEÑOS,A23,13061.21,MARCA6,0.4179,0.72,22,15.7,1.36,84.947,1109510.61,463664.48,645846.13,1323534.854629864
2019-08-01,CLIENTES PEQUEÑOS,A23,12837.56,MARCA6,0.386,0.74,21,15.3,1.48,100.573,1291111.92,498369.2,792742.72,1265798.62240195
2019-09-01,CLIENTES PEQUEÑOS,A23,12703.07,MARCA6,0.4806,0.74,21,15.7,1.51,136.869,1738656.49,835598.31,903058.18,1792987.7313128342
2019-10-01,CLIENTES PEQUEÑOS,A23,13015.59,MARCA6,0.4243,0.74,22,16.7,1.65,77.323,1006404.47,427017.42,579387.05,1185582.198875568
2019-11-01,CLIENTES PEQUEÑOS,A23,12779.41,MARCA6,0.3966,0.73,20,18.0,1.76,97.733,1248970.08,495341.53,753628.55,1225690.3787346135
2019-12-01,CLIENTES PEQUEÑOS,A23,12840.73,MARCA6,0.418,0.75,21,19.6,1.88,114.751,1473486.61,615917.4,857569.21,1588830.8879860681
2020-01-01,CLIENTES PEQUEÑOS,A23,13600.13,MARCA6,0.4728,0.74,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A23,12303.9,MARCA6,0.3716,0.72,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A23,12336.52,MARCA6,0.4,0.7,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A23,13600.13,MARCA6,0.4728,0.74,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A23,12303.9,MARCA6,0.3716,0.72,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A23,12336.52,MARCA6,0.4,0.7,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
