MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS
2020-05-01,CLIENTES PEQUEÑOS,A25,22526.33,MARCA6,0.525,0.23,20,18.5,0.96,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A1,11172.95,MARCA1,0.2715,0.91,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A2,15250.34,MARCA2,0.4055,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A3,16588.11,MARCA2,0.175,0.82,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A4,13346.94,MARCA1,0.2596,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A5,16240.45,MARCA3,0.2896,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A6,16588.39,MARCA3,0.2236,0.92,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A7,16490.05,MARCA3,0.3147,0.81,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A8,11056.0,MARCA1,0.2497,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A9,8307.6,MARCA1,0.1915,0.83,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A10,19825.8,MARCA1,0.2409,0.94,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A11,23416.86,MARCA1,0.4224,0.86,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A12,24961.74,MARCA1,0.2527,0.9,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A13,19398.35,MARCA1,0.2289,0.9,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A14,17756.93,MARCA1,0.4991,0.86,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A15,13693.28,MARCA4,0.1874,0.84,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A16,16316.23,MARCA4,0.121,0.78,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A17,17333.87,MARCA5,0.2327,0.82,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A18,10363.89,MARCA5,0.2203,0.89,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A19,15815.01,MARCA5,0.2825,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A20,10749.63,MARCA1,0.3324,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A21,8750.97,MARCA1,0.2366,0.91,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A22,16789.52,MARCA1,0.1711,0.95,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A23,12336.52,MARCA6,0.4,1.0,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A24,12366.91,MARCA6,0.391,0.85,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A26,17986.11,MARCA3,0.3406,0.61,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES GRANDES,A25,22430.65,MARCA6,0.5097,0.64,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A1,11172.95,MARCA1,0.2715,0.45,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A2,15250.34,MARCA2,0.4055,0.28,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A3,16588.11,MARCA2,0.175,0.23,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A4,13346.94,MARCA1,0.2596,0.62,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A5,16240.45,MARCA3,0.2896,0.29,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A6,16588.39,MARCA3,0.2236,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A7,16490.05,MARCA3,0.3147,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A8,11056.0,MARCA1,0.2497,0.25,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A9,8307.6,MARCA1,0.1915,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A10,19825.8,MARCA1,0.2409,0.26,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A11,23416.86,MARCA1,0.4224,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A14,17756.93,MARCA1,0.4991,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A15,13693.28,MARCA4,0.1874,0.05,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A16,16316.23,MARCA4,0.121,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A17,17333.87,MARCA5,0.2327,0.09,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A18,10363.89,MARCA5,0.2203,0.83,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A19,15815.01,MARCA5,0.2825,0.63,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A20,10749.63,MARCA1,0.3324,0.57,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A21,8750.97,MARCA1,0.2366,0.63,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A22,16789.52,MARCA1,0.1711,0.33,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A23,12336.52,MARCA6,0.4,0.7,22,16.4,1.1,0.0,0.0,0.0,0.0
2020-06-01,CLIENTES PEQUEÑOS,A25,22430.65,MARCA6,0.5097,0.21,22,16.4,1.1,0.0,0.0,0.0,0.0
